,Region,Team,Pistol Rounds Won,First Kills,KAST,Clutches,Eco,Semi-Eco,Half-Buy,Full-Buy,+1,-1,0,+2,-2,-3,+3,+4,-4,Pistol Rounds Won Opp,First Kills Opp,KAST Opp,Clutches Opp,Eco Opp,Semi-Eco Opp,Half-Buy Opp,Full-Buy Opp,+1 Opp,-1 Opp,0 Opp,+2 Opp,-2 Opp,-3 Opp,+3 Opp,+4 Opp,-4 Opp,Result
97,EMEA,MKOI,6,40,0.76,0.1428571428571428,0.0,0.0,0.6,0.54,0.715,0.165,0.525,0.98,0.0,0.0,1.0,1.0,0.0,0,25,0.65,0.0512820512820512,0.0,0.33,0.5,0.56,0.835,0.285,0.475,1.0,0.02,0.0,1.0,0.0,0.0,1
98,EMEA,VIT,1,11,0.62,0.1481481481481481,0.0,0.0,0.31,0.55,0.86,0.1775,0.615,1.0,0.1999999999999999,0.0,1.0,0.0,0.0,3,30,0.81,0.1666666666666666,0.5,0.0,0.57,0.62,0.8225,0.14,0.385,0.7999999999999999,0.0,0.0,1.0,1.0,0.0,0
99,EMEA,NAVI,3,30,0.81,0.1666666666666666,0.5,0.0,0.57,0.62,0.8225,0.14,0.385,0.7999999999999999,0.0,0.0,1.0,1.0,0.0,1,11,0.62,0.1481481481481481,0.0,0.0,0.31,0.55,0.86,0.1775,0.615,1.0,0.1999999999999999,0.0,1.0,0.0,0.0,1
100,EMEA,TL,2,35,0.76,0.1071428571428571,0.63,0.5,0.57,0.63,0.7775000000000001,0.1525,0.4725,1.0,0.0766666666666666,0.0,1.0,0.0,0.0,4,20,0.74,0.1290322580645161,0.0,0.5,0.46,0.39,0.8475,0.2225,0.5275,0.9233333333333332,0.0,0.0,1.0,1.0,0.0,1
101,EMEA,KC,4,20,0.74,0.1290322580645161,0.0,0.5,0.46,0.39,0.8475,0.2225,0.5275,0.9233333333333332,0.0,0.0,1.0,1.0,0.0,2,35,0.76,0.1071428571428571,0.63,0.5,0.57,0.63,0.7775000000000001,0.1525,0.4725,1.0,0.0766666666666666,0.0,1.0,0.0,0.0,0
102,EMEA,FNC,2,17,0.65,0.12,0.5,0.0,0.19,0.56,0.5225,0.22,0.205,0.75,0.0,0.0,0.5,1.0,0.0,2,24,0.76,0.1666666666666666,0.33,0.0,0.5,0.77,0.78,0.4775,0.7949999999999999,1.0,0.25,0.0,1.0,1.0,0.0,0
103,EMEA,TH,2,24,0.76,0.1666666666666666,0.33,0.0,0.5,0.77,0.78,0.4775,0.7949999999999999,1.0,0.25,0.0,1.0,1.0,0.0,2,17,0.65,0.12,0.5,0.0,0.19,0.56,0.5225,0.22,0.205,0.75,0.0,0.0,0.5,1.0,0.0,1
104,EMEA,BBL,0,24,0.73,0.217391304347826,0.33,0.0,1.0,0.63,0.8375,0.235,0.5425,0.9533333333333333,0.0,0.0,1.0,0.0,0.0,4,21,0.69,0.1923076923076923,0.0,0.0,0.36,0.43,0.765,0.1625,0.4575,1.0,0.0466666666666666,0.0,1.0,1.0,0.0,1
105,EMEA,NAVI,4,21,0.69,0.1923076923076923,0.0,0.0,0.36,0.43,0.765,0.1625,0.4575,1.0,0.0466666666666666,0.0,1.0,1.0,0.0,0,24,0.73,0.217391304347826,0.33,0.0,1.0,0.63,0.8375,0.235,0.5425,0.9533333333333333,0.0,0.0,1.0,0.0,0.0,0
106,EMEA,FNC,1,19,0.79,0.125,0.33,0.0,1.0,0.67,0.9825,0.1925,0.635,1.0,0.11,0.0,1.0,1.0,0.0,3,21,0.59,0.04,0.0,0.0,0.4,0.33,0.8075,0.0175,0.365,0.89,0.0,0.0,0.5,1.0,0.0,1
107,EMEA,FUT,3,21,0.59,0.04,0.0,0.0,0.4,0.33,0.8075,0.0175,0.365,0.89,0.0,0.0,0.5,1.0,0.0,1,19,0.79,0.125,0.33,0.0,1.0,0.67,0.9825,0.1925,0.635,1.0,0.11,0.0,1.0,1.0,0.0,0
108,EMEA,NAVI,4,39,0.71,0.1025641025641025,0.0,0.0,0.9,0.5,0.6875,0.27,0.34,0.9166666666666666,0.26,0.1,1.0,1.0,0.0,2,36,0.73,0.217391304347826,0.0,0.4,0.56,0.53,0.73,0.3125,0.66,0.7399999999999999,0.0833333333333333,0.0,0.9,1.0,0.0,1
109,EMEA,KC,2,36,0.73,0.217391304347826,0.0,0.4,0.56,0.53,0.73,0.3125,0.66,0.7399999999999999,0.0833333333333333,0.0,0.9,1.0,0.0,4,39,0.71,0.1025641025641025,0.0,0.0,0.9,0.5,0.6875,0.27,0.34,0.9166666666666666,0.26,0.1,1.0,1.0,0.0,0
110,EMEA,FUT,2,22,0.77,0.1875,0.0,0.0,0.5,0.78,0.875,0.2299999999999999,0.5725,1.0,0.0833333333333333,0.0,1.0,1.0,0.0,2,17,0.64,0.0416666666666666,0.0,0.0,0.33,0.39,0.77,0.125,0.4275,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,1
