,Team,Pistol Rounds Won,First Kills,KAST,Clutches,Eco,Semi-Eco,Half-Buy,Full-Buy,+1,-1,0,+2,-2,-3,+3,+4,-4,Pistol Rounds Won Opp,First Kills Opp,KAST Opp,Clutches Opp,Eco Opp,Semi-Eco Opp,Half-Buy Opp,Full-Buy Opp,+1 Opp,-1 Opp,0 Opp,+2 Opp,-2 Opp,-3 Opp,+3 Opp,+4 Opp,-4 Opp,Result
10,Team Liquid,2,36,0.67,0.1111111111111111,0.33,0.29,0.5,0.56,0.7775000000000001,0.08750000000000001,0.425,0.9433333333333334,0.04,0.0,1.0,1.0,0.0,4,28,0.72,0.11764705882352941,0.33,0.25,0.64,0.5,0.9125,0.22250000000000003,0.575,0.96,0.05666666666666667,0.0,1.0,1.0,0.0,0
11,Gentle Mates,4,28,0.72,0.11764705882352941,0.33,0.25,0.64,0.5,0.9125,0.22250000000000003,0.575,0.96,0.05666666666666667,0.0,1.0,1.0,0.0,2,36,0.67,0.1111111111111111,0.33,0.29,0.5,0.56,0.7775000000000001,0.08750000000000001,0.425,0.9433333333333334,0.04,0.0,1.0,1.0,0.0,1
12,Team Liquid,2,29,0.66,0.1724137931034483,0.25,0.33,0.5,0.68,0.89,0.19,0.6375,1.0,0.0,0.0,1.0,1.0,0.0,4,25,0.67,0.03225806451612903,0.0,0.22,0.5,0.48,0.8099999999999999,0.11,0.36250000000000004,1.0,0.0,0.0,1.0,1.0,0.0,1
13,BBL Esports,4,25,0.67,0.03225806451612903,0.0,0.22,0.5,0.48,0.8099999999999999,0.11,0.36250000000000004,1.0,0.0,0.0,1.0,1.0,0.0,2,29,0.66,0.1724137931034483,0.25,0.33,0.5,0.68,0.89,0.19,0.6375,1.0,0.0,0.0,1.0,1.0,0.0,0
14,Apeks,3,29,0.69,0.05714285714285714,0.5,0.0,0.47,0.46,0.755,0.125,0.3175,0.9333333333333332,0.0,0.0,1.0,1.0,0.0,3,37,0.74,0.125,0.0,0.0,0.4,0.67,0.875,0.24500000000000002,0.6825,1.0,0.06666666666666667,0.0,1.0,1.0,0.0,0
15,Natus Vincere,3,37,0.74,0.125,0.0,0.0,0.4,0.67,0.875,0.24500000000000002,0.6825,1.0,0.06666666666666667,0.0,1.0,1.0,0.0,3,29,0.69,0.05714285714285714,0.5,0.0,0.47,0.46,0.755,0.125,0.3175,0.9333333333333332,0.0,0.0,1.0,1.0,0.0,1
16,FUT Esports,4,40,0.78,0.1951219512195122,0.67,0.33,0.56,0.54,0.6475,0.41500000000000004,0.4775,0.89,0.21666666666666667,0.0,0.875,1.0,0.0,2,34,0.7,0.15217391304347827,0.0,0.0,0.33,0.57,0.5850000000000001,0.3525,0.5225,0.7833333333333333,0.11,0.125,1.0,1.0,0.0,1
17,Gentle Mates,2,34,0.7,0.15217391304347827,0.0,0.0,0.33,0.57,0.5850000000000001,0.3525,0.5225,0.7833333333333333,0.11,0.125,1.0,1.0,0.0,4,40,0.78,0.1951219512195122,0.67,0.33,0.56,0.54,0.6475,0.41500000000000004,0.4775,0.89,0.21666666666666667,0.0,0.875,1.0,0.0,0
18,Team Heretics,4,40,0.77,0.20689655172413793,0.0,0.25,0.62,0.65,0.7350000000000001,0.22999999999999998,0.59,0.8633333333333333,0.11666666666666665,0.0,0.9299999999999999,1.0,0.0,2,21,0.64,0.11904761904761904,0.0,0.33,0.33,0.5,0.7699999999999999,0.265,0.41000000000000003,0.8833333333333333,0.1366666666666667,0.07,1.0,0.0,0.0,1
19,GIANTX,2,21,0.64,0.11904761904761904,0.0,0.33,0.33,0.5,0.7699999999999999,0.265,0.41000000000000003,0.8833333333333333,0.1366666666666667,0.07,1.0,0.0,0.0,4,40,0.77,0.20689655172413793,0.0,0.25,0.62,0.65,0.7350000000000001,0.22999999999999998,0.59,0.8633333333333333,0.11666666666666665,0.0,0.9299999999999999,1.0,0.0,0
20,Team Vitality,4,30,0.65,0.1,0.0,0.2,0.47,0.47,0.87,0.07250000000000001,0.4275,0.84,0.0,0.0,0.915,1.0,0.0,2,46,0.72,0.15789473684210525,0.0,1.0,0.55,0.62,0.9275,0.13,0.5725,1.0,0.16,0.085,1.0,1.0,0.0,0
21,FNATIC,2,46,0.72,0.15789473684210525,0.0,1.0,0.55,0.62,0.9275,0.13,0.5725,1.0,0.16,0.085,1.0,1.0,0.0,4,30,0.65,0.1,0.0,0.2,0.47,0.47,0.87,0.07250000000000001,0.4275,0.84,0.0,0.0,0.915,1.0,0.0,1
22,KOI,3,20,0.67,0.08,0.0,0.0,0.25,0.36,0.5825,0.12,0.175,1.0,0.08333333333333333,0.0,1.0,1.0,0.0,1,22,0.78,0.125,0.0,0.0,0.6,0.82,0.88,0.4175,0.825,0.9166666666666666,0.0,0.0,1.0,1.0,0.0,0
23,Karmine Corp,1,22,0.78,0.125,0.0,0.0,0.6,0.82,0.88,0.4175,0.825,0.9166666666666666,0.0,0.0,1.0,1.0,0.0,3,20,0.67,0.08,0.0,0.0,0.25,0.36,0.5825,0.12,0.175,1.0,0.08333333333333333,0.0,1.0,1.0,0.0,1
24,KOI,1,18,0.62,0.13793103448275862,0.0,0.33,0.44,0.4,0.5775,0.15000000000000002,0.3275,0.9166666666666666,0.27666666666666667,0.0,0.5,0.0,0.0,3,23,0.75,0.21052631578947367,0.0,1.0,0.6,0.62,0.85,0.4225,0.6725,0.7233333333333333,0.08333333333333333,0.0,1.0,1.0,0.0,0
25,BBL Esports,3,23,0.75,0.21052631578947367,0.0,1.0,0.6,0.62,0.85,0.4225,0.6725,0.7233333333333333,0.08333333333333333,0.0,1.0,1.0,0.0,1,18,0.62,0.13793103448275862,0.0,0.33,0.44,0.4,0.5775,0.15000000000000002,0.3275,0.9166666666666666,0.27666666666666667,0.0,0.5,0.0,0.0,1
26,Natus Vincere,5,32,0.76,0.32142857142857145,0.0,0.0,0.54,0.7,0.8574999999999999,0.35250000000000004,0.655,1.0,0.27,0.0,1.0,1.0,0.0,1,23,0.66,0.10256410256410256,0.0,0.2,0.58,0.38,0.6475,0.14250000000000002,0.345,0.73,0.0,0.0,1.0,0.0,0.0,1
27,GIANTX,1,23,0.66,0.10256410256410256,0.0,0.2,0.58,0.38,0.6475,0.14250000000000002,0.345,0.73,0.0,0.0,1.0,0.0,0.0,5,32,0.76,0.32142857142857145,0.0,0.0,0.54,0.7,0.8574999999999999,0.35250000000000004,0.655,1.0,0.27,0.0,1.0,1.0,0.0,0
28,Team Liquid,3,23,0.78,0.25,0.0,0.0,0.63,0.78,0.955,0.27,0.605,0.9633333333333334,0.0,0.0,1.0,,,1,13,0.6,0.037037037037037035,0.0,0.0,0.5,0.33,0.73,0.045,0.395,1.0,0.03666666666666667,0.0,0.5,1.0,0.0,1
29,FUT Esports,1,13,0.6,0.037037037037037035,0.0,0.0,0.5,0.33,0.73,0.045,0.395,1.0,0.03666666666666667,0.0,0.5,,,3,23,0.78,0.25,0.0,0.0,0.63,0.78,0.955,0.27,0.605,0.9633333333333334,0.0,0.0,1.0,1.0,0.0,0
30,Team Vitality,2,17,0.64,0.07692307692307693,0.0,0.0,0.4,0.4,0.81,0.185,0.24,1.0,0.03666666666666667,0.0,1.0,1.0,0.0,2,24,0.76,0.2,0.0,1.0,0.67,0.65,0.815,0.19,0.76,0.9633333333333334,0.0,0.0,1.0,1.0,0.0,0
31,Team Heretics,2,24,0.76,0.2,0.0,1.0,0.67,0.65,0.815,0.19,0.76,0.9633333333333334,0.0,0.0,1.0,1.0,0.0,2,17,0.64,0.07692307692307693,0.0,0.0,0.4,0.4,0.81,0.185,0.24,1.0,0.03666666666666667,0.0,1.0,1.0,0.0,1
32,Apeks,1,22,0.65,0.1,0.0,0.0,0.56,0.45,0.8275,0.07750000000000001,0.39,0.9166666666666666,0.0,0.0,1.0,1.0,0.0,3,26,0.73,0.2777777777777778,1.0,0.33,0.57,0.61,0.9225,0.1725,0.61,1.0,0.08333333333333333,0.0,1.0,0.0,0.0,0
33,FNATIC,3,26,0.73,0.2777777777777778,1.0,0.33,0.57,0.61,0.9225,0.1725,0.61,1.0,0.08333333333333333,0.0,1.0,0.0,0.0,1,22,0.65,0.1,0.0,0.0,0.56,0.45,0.8275,0.07750000000000001,0.39,0.9166666666666666,0.0,0.0,1.0,1.0,0.0,1
34,Karmine Corp,2,23,0.79,0.1875,0.0,0.0,0.86,0.7,0.9,0.275,0.57,1.0,0.0,0.0,1.0,1.0,0.0,2,18,0.62,0.10714285714285714,0.0,0.25,0.29,0.39,0.475,0.1,0.43000000000000005,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1
35,Gentle Mates,2,18,0.62,0.10714285714285714,0.0,0.25,0.29,0.39,0.475,0.1,0.43000000000000005,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,2,23,0.79,0.1875,0.0,0.0,0.86,0.7,0.9,0.275,0.57,1.0,0.0,0.0,1.0,1.0,0.0,0
36,Team Vitality,2,20,0.77,0.25,0.0,0.5,0.5,0.78,0.75,0.3575,0.535,0.9333333333333332,0.44333333333333336,0.0,1.0,0.0,0.0,2,20,0.71,0.17857142857142858,0.0,0.0,0.54,0.32,0.6425000000000001,0.25,0.46499999999999997,0.5566666666666666,0.06666666666666667,0.0,1.0,1.0,0.0,1
37,Apeks,2,20,0.71,0.17857142857142858,0.0,0.0,0.54,0.32,0.6425000000000001,0.25,0.46499999999999997,0.5566666666666666,0.06666666666666667,0.0,1.0,1.0,0.0,2,20,0.77,0.25,0.0,0.5,0.5,0.78,0.75,0.3575,0.535,0.9333333333333332,0.44333333333333336,0.0,1.0,0.0,0.0,0
38,Team Liquid,4,19,0.78,0.3,1.0,0.0,0.69,0.55,0.8875,0.27,0.6375,1.0,0.16666666666666666,0.0,1.0,1.0,0.0,0,18,0.72,0.12,0.0,0.0,0.43,0.52,0.73,0.1125,0.3625,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,1
39,KOI,0,18,0.72,0.12,0.0,0.0,0.43,0.52,0.73,0.1125,0.3625,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,4,19,0.78,0.3,1.0,0.0,0.69,0.55,0.8875,0.27,0.6375,1.0,0.16666666666666666,0.0,1.0,1.0,0.0,0
40,Gentle Mates,0,17,0.67,0.04,0.0,0.33,0.33,0.44,0.5,0.1625,0.23,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,4,24,0.77,0.2777777777777778,0.0,0.0,0.58,0.64,0.8375,0.5,0.77,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,0
41,BBL Esports,4,24,0.77,0.2777777777777778,0.0,0.0,0.58,0.64,0.8375,0.5,0.77,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,0,17,0.67,0.04,0.0,0.33,0.33,0.44,0.5,0.1625,0.23,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,1
42,GIANTX,4,31,0.69,0.05405405405405406,0.0,0.0,0.37,0.52,0.73,0.17500000000000002,0.565,0.9333333333333332,0.0,0.0,1.0,1.0,0.0,2,33,0.72,0.17857142857142858,0.0,0.0,0.36,0.71,0.8250000000000001,0.27,0.435,1.0,0.06666666666666667,0.0,1.0,1.0,0.0,0
43,FNATIC,2,33,0.72,0.17857142857142858,0.0,0.0,0.36,0.71,0.8250000000000001,0.27,0.435,1.0,0.06666666666666667,0.0,1.0,1.0,0.0,4,31,0.69,0.05405405405405406,0.0,0.0,0.37,0.52,0.73,0.17500000000000002,0.565,0.9333333333333332,0.0,0.0,1.0,1.0,0.0,1
44,Karmine Corp,3,35,0.71,0.14285714285714285,0.33,0.67,0.29,0.48,0.6025,0.2175,0.4075,0.69,0.0,0.0,1.0,1.0,0.0,3,33,0.69,0.2,0.0,0.4,0.67,0.63,0.7825000000000001,0.39749999999999996,0.5925,1.0,0.31,0.0,1.0,1.0,0.0,0
45,FUT Esports,3,33,0.69,0.2,0.0,0.4,0.67,0.63,0.7825000000000001,0.39749999999999996,0.5925,1.0,0.31,0.0,1.0,1.0,0.0,3,35,0.71,0.14285714285714285,0.33,0.67,0.29,0.48,0.6025,0.2175,0.4075,0.69,0.0,0.0,1.0,1.0,0.0,1
46,Natus Vincere,1,8,0.54,0.07407407407407407,0.0,0.0,0.38,0.35,0.835,0.095,0.32,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,3,29,0.82,0.26666666666666666,0.0,0.0,0.88,0.7,0.905,0.165,0.6799999999999999,1.0,0.0,0.0,1.0,1.0,0.0,0
47,Team Heretics,3,29,0.82,0.26666666666666666,0.0,0.0,0.88,0.7,0.905,0.165,0.6799999999999999,1.0,0.0,0.0,1.0,1.0,0.0,1,8,0.54,0.07407407407407407,0.0,0.0,0.38,0.35,0.835,0.095,0.32,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,1
48,BBL Esports,2,38,0.75,0.15,0.0,0.5,0.6,0.54,0.6925000000000001,0.44250000000000006,0.35,0.8966666666666666,0.09666666666666666,0.06,0.855,1.0,0.0,2,34,0.64,0.22448979591836735,0.0,0.0,0.57,0.52,0.5575,0.30749999999999994,0.65,0.9033333333333333,0.10333333333333333,0.145,0.94,1.0,0.0,1
49,FUT Esports,2,34,0.64,0.22448979591836735,0.0,0.0,0.57,0.52,0.5575,0.30749999999999994,0.65,0.9033333333333333,0.10333333333333333,0.145,0.94,1.0,0.0,2,38,0.75,0.15,0.0,0.5,0.6,0.54,0.6925000000000001,0.44250000000000006,0.35,0.8966666666666666,0.09666666666666666,0.06,0.855,1.0,0.0,0
50,GIANTX,2,21,0.79,0.2631578947368421,1.0,0.0,0.43,0.7,0.89,0.1725,0.6525,0.7766666666666667,0.22,0.0,1.0,0.0,0.0,2,21,0.66,0.07142857142857142,0.0,0.25,0.29,0.46,0.8275,0.11000000000000001,0.34750000000000003,0.7799999999999999,0.22333333333333336,0.0,1.0,1.0,0.0,1
51,Apeks,2,21,0.66,0.07142857142857142,0.0,0.25,0.29,0.46,0.8275,0.11000000000000001,0.34750000000000003,0.7799999999999999,0.22333333333333336,0.0,1.0,1.0,0.0,2,21,0.79,0.2631578947368421,1.0,0.0,0.43,0.7,0.89,0.1725,0.6525,0.7766666666666667,0.22,0.0,1.0,0.0,0.0,0
52,Gentle Mates,0,25,0.65,0.05128205128205128,0.0,0.33,0.5,0.56,0.835,0.28500000000000003,0.47500000000000003,1.0,0.02,0.0,1.0,0.0,0.0,6,40,0.76,0.14285714285714285,0.0,0.0,0.6,0.54,0.715,0.165,0.525,0.98,0.0,0.0,1.0,1.0,0.0,0
53,KOI,6,40,0.76,0.14285714285714285,0.0,0.0,0.6,0.54,0.715,0.165,0.525,0.98,0.0,0.0,1.0,1.0,0.0,0,25,0.65,0.05128205128205128,0.0,0.33,0.5,0.56,0.835,0.28500000000000003,0.47500000000000003,1.0,0.02,0.0,1.0,0.0,0.0,1
54,Team Vitality,1,11,0.62,0.14814814814814814,0.0,0.0,0.31,0.55,0.86,0.1775,0.615,1.0,0.19999999999999998,0.0,1.0,0.0,0.0,3,30,0.81,0.16666666666666666,0.5,0.0,0.57,0.62,0.8225,0.14,0.385,0.7999999999999999,0.0,0.0,1.0,1.0,0.0,0
55,Natus Vincere,3,30,0.81,0.16666666666666666,0.5,0.0,0.57,0.62,0.8225,0.14,0.385,0.7999999999999999,0.0,0.0,1.0,1.0,0.0,1,11,0.62,0.14814814814814814,0.0,0.0,0.31,0.55,0.86,0.1775,0.615,1.0,0.19999999999999998,0.0,1.0,0.0,0.0,1
56,Team Liquid,2,35,0.76,0.10714285714285714,0.63,0.5,0.57,0.63,0.7775000000000001,0.1525,0.4725,1.0,0.07666666666666666,0.0,1.0,0.0,0.0,4,20,0.74,0.12903225806451613,0.0,0.5,0.46,0.39,0.8475,0.2225,0.5275,0.9233333333333333,0.0,0.0,1.0,1.0,0.0,1
57,Karmine Corp,4,20,0.74,0.12903225806451613,0.0,0.5,0.46,0.39,0.8475,0.2225,0.5275,0.9233333333333333,0.0,0.0,1.0,1.0,0.0,2,35,0.76,0.10714285714285714,0.63,0.5,0.57,0.63,0.7775000000000001,0.1525,0.4725,1.0,0.07666666666666666,0.0,1.0,0.0,0.0,0
58,FNATIC,2,17,0.65,0.12,0.5,0.0,0.19,0.56,0.5225,0.22000000000000003,0.205,0.75,0.0,0.0,0.5,1.0,0.0,2,24,0.76,0.16666666666666666,0.33,0.0,0.5,0.77,0.78,0.47750000000000004,0.7949999999999999,1.0,0.25,0.0,1.0,1.0,0.0,0
59,Team Heretics,2,24,0.76,0.16666666666666666,0.33,0.0,0.5,0.77,0.78,0.47750000000000004,0.7949999999999999,1.0,0.25,0.0,1.0,1.0,0.0,2,17,0.65,0.12,0.5,0.0,0.19,0.56,0.5225,0.22000000000000003,0.205,0.75,0.0,0.0,0.5,1.0,0.0,1
